psi_ss,k_0_0,k_0_1,k_0_2,k_0_3,k_0_4,k_0_5,k_0_6,k_0_7,k_0_8,k_0_9,k_0_10,k_0_11,k_1_0,k_1_1,k_1_2,k_1_3,k_1_4,k_1_5,k_1_6,k_1_7,k_1_8,k_1_9,k_1_10,k_1_11,k_2_0,k_2_1,k_2_2,k_2_3,k_2_4,k_2_5,k_2_6,k_2_7,k_2_8,k_2_9,k_2_10,k_2_11,k_3_0,k_3_1,k_3_2,k_3_3,k_3_4,k_3_5,k_3_6,k_3_7,k_3_8,k_3_9,k_3_10,k_3_11
0.7034720684672551,8.4697622161362e-15,2.39310116270193e-14,14.142135623730956,5.076474313886955e-14,-6.471093265604905e-14,3.009200652296688e-15,1.3328600598878515e-15,2.04910316836751e-14,6.182430504455141,4.574144662004817e-15,-1.1511548148198343e-14,3.918729572178839e-15,7.626008136798514,6.468693832411865,1.821392539149956e-15,39.80183367652245,6.439293542825908e-14,4.955610729511616e-15,7.272234019323731,6.168608071850796,4.574144662004817e-15,9.46400156313609,7.650130529057718e-15,-1.4228926894508566e-15,6.468693832411886,-7.626008136798439,-1.1710394764090568e-14,7.176912043886343e-14,39.80183367652235,-2.0992337886171842e-14,6.168608071850827,-7.2722340193236725,-1.1511548148198343e-14,7.650130529057718e-15,9.464001563136081,2.5724970564810277e-16,2.1729527511877534e-15,-2.074193672350454e-14,2.502681322852417e-15,-1.9303314003079896e-14,1.7950942249284807e-14,7.071067811865475,8.98337054852648e-16,-1.253534325058192e-14,3.918729572178839e-15,-1.4228926894508566e-15,2.5724970564810277e-16,4.908667071603406
0.7122108519264758,1.2563573495807109e-14,1.4201342912558601e-14,14.142135623730955,3.552255677711737e-14,-1.687507999374544e-14,3.3875939152671962e-15,5.332733595578303e-15,9.968020656739667e-15,6.1824305044551275,7.902679512840564e-15,-4.030672192696438e-15,8.469278608900478e-16,7.56918915831141,6.53508802432688,1.0290528164428374e-14,39.80183367652238,1.3238072558989282e-14,7.718936305828726e-15,7.218050900071191,6.231922205860194,7.902679512840564e-15,9.464001563136096,4.310787837802366e-15,-4.3373968166653944e-16,6.535088024326871,-7.569189158311394,-6.794332276328064e-16,-5.3290705182007514e-14,39.80183367652238,5.442924776679235e-15,6.231922205860182,-7.218050900071188,-4.030672192696438e-15,4.310787837802366e-15,9.46400156313608,-1.5197867560103646e-15,6.139405154277672e-15,-4.1118293089492354e-15,5.7866445672421246e-15,-5.116731215799041e-15,6.4299572814755026e-15,7.07106781186547,2.072263126883164e-15,1.50613622426259e-15,8.469278608900478e-16,-4.3373968166653944e-16,-1.5197867560103646e-15,4.908667071603411
0.7209496353856961,1.065643517319438e-14,-4.881187596225207e-15,14.142135623730931,1.6932177148901967e-14,-2.1702837105188993e-14,3.153367515093721e-15,4.4865998642637395e-15,1.2097538605418848e-15,6.182430504455127,-1.3559404831376856e-15,-6.913594241202317e-17,2.61937523412705e-15,7.511792152257697,6.6009831586877095,-7.433759701517138e-15,39.80183367652234,5.10702591327572e-14,2.8698974734125894e-15,7.1633165682237205,6.294760433830921,-1.3559404831376856e-15,9.464001563136069,8.689880412471318e-15,3.3882963290935177e-15,6.600983158687721,-7.511792152257753,-2.303135493077911e-14,-1.2567818700833459e-15,39.801833676522435,2.6209959356266495e-15,6.29476043383093,-7.163316568223754,-6.913594241202317e-17,8.689880412471318e-15,9.4640015631361,-2.5677782275451418e-15,-2.904843315706313e-15,-1.7099709272772008e-17,-1.3079257349744942e-16,6.355527331675319e-15,-2.5963567650564983e-14,7.071067811865483,-1.7319211732711223e-15,7.188093702602517e-15,2.61937523412705e-15,3.3882963290935177e-15,-2.5677782275451418e-15,4.908667071603407
0.7296884188449169,9.225302856623816e-15,1.3604010624432145e-14,14.142135623730944,3.9801742696810456e-14,-1.242441091465308e-14,-7.6331961190954e-15,7.147701409720082e-15,9.761412540785083e-15,6.182430504455128,1.1426103259363856e-14,-6.1013091194859434e-15,-2.2234576202330284e-15,7.453821501808633,6.666374203356443,2.1676660099805064e-14,39.80183367652248,6.439293542825908e-14,-2.604116158145455e-15,7.108035203615151,6.357117957068311,1.1426103259363856e-14,9.464001563136112,-2.3418766925686846e-16,-2.0104061862012803e-16,6.666374203356451,-7.453821501808637,1.7305201964923108e-15,-2.547900329313619e-14,39.80183367652252,1.4966714100073238e-14,6.357117957068321,-7.108035203615155,-6.1013091194859434e-15,-2.3418766925686846e-16,9.464001563136122,8.294800499876252e-15,1.6356312811470946e-15,5.150405386478811e-15,5.1255165623981e-16,3.40063335177566e-15,5.3875268414208426e-15,7.071067811865457,1.877936293482533e-15,4.9104125506083526e-15,-2.2234576202330284e-15,-2.0104061862012803e-16,8.294800499876252e-15,4.908667071603401
0.7384272023041376,1.0777695940113455e-14,-4.467034619799211e-17,14.142135623730962,2.620085072470657e-14,1.3339789808444391e-15,-5.689045680608365e-15,6.393906827133772e-15,-1.772704324506427e-17,6.182430504455141,1.2163582128909263e-14,-9.081529537386813e-15,1.4839743543096052e-15,7.3952816339420036,6.73125616469026,1.3393974648574613e-14,39.80183367652249,-1.3322676295501878e-14,7.591582839811077e-15,7.05221102785377,6.418990013587038,1.2163582128909263e-14,9.464001563136108,-9.71445146547012e-15,5.036844247392952e-15,6.731256164690242,-7.395281633941988,-1.7585071863759788e-14,-2.4424906541753444e-14,39.80183367652244,-6.6087070161692084e-15,6.41899001358702,-7.052211027853765,-9.081529537386813e-15,-9.71445146547012e-15,9.464001563136097,-1.6048528695523332e-15,2.8527458221806636e-15,1.0903937348261242e-14,6.257677813961494e-15,2.3696767644914147e-14,-1.2198368067991956e-14,7.07106781186549,2.796631208070062e-15,5.496618219696504e-15,1.4839743543096052e-15,5.036844247392952e-15,-1.6048528695523332e-15,4.908667071603416
0.7471659857633579,1.303591569797089e-14,2.7690603387575152e-14,14.14213562373094,4.0703247228247476e-14,-3.639595156221717e-14,-3.844203678485832e-15,5.256591820591162e-15,1.918857980652739e-14,6.182430504455132,4.234552901709629e-15,-2.871332623014123e-15,-3.776969734067075e-15,7.33617701910473,6.795624087922971,2.338746501052594e-14,39.80183367652232,2.0073444883279754e-14,5.5619351812455844e-15,6.995848304000312,6.480371878474848,4.234552901709629e-15,9.464001563136067,2.069479987756918e-15,3.2533065444467346e-15,6.795624087923013,-7.3361770191047215,3.92191646466043e-15,4.188847536474089e-14,39.80183367652237,-2.638887679781261e-15,6.4803718784748785,-6.9958483040003205,-2.871332623014123e-15,2.069479987756918e-15,9.464001563136083,-2.65745877324666e-15,-1.3494738994292803e-15,4.083599072768045e-15,-3.684527960524858e-15,1.3044338152455937e-14,-1.9485212619923924e-14,7.071067811865477,-1.153430893382988e-15,6.6547385554068984e-15,-3.776969734067075e-15,3.2533065444467346e-15,-2.65745877324666e-15,4.908667071603406
0.7559047692225787,2.148435965114075e-15,2.489698589623373e-14,14.142135623730985,4.259976620802558e-14,-4.871431333741026e-14,-1.7895097073784214e-15,-1.9258446834849415e-15,1.6630072819328913e-14,6.182430504455144,7.69227008199555e-15,-5.996751767740375e-15,-1.993702399262827e-15,7.276512170871023,6.859473057543589,4.106535371720929e-15,39.80183367652245,4.3094565182928066e-14,-1.0090746510276686e-14,6.938951336242145,6.541258864253558,7.69227008199555e-15,9.464001563136112,-9.450376600632386e-15,-9.022144619828701e-15,6.859473057543601,-7.27651217087105,1.281540178514537e-15,-4.627353201201357e-14,39.80183367652257,1.3348467620669116e-15,6.54125886425358,-6.9389513362421535,-5.996751767740375e-15,-9.450376600632386e-15,9.464001563136117,1.9228180409713543e-15,-4.8619981308239456e-15,-6.249386602898895e-15,-7.078359540349675e-15,-1.3112059226219426e-14,-5.542904991649439e-15,7.07106781186547,-1.2839811195892577e-15,-2.9347734849616672e-15,-1.993702399262827e-15,-9.022144619828701e-15,1.9228180409713543e-15,4.908667071603402
0.764643552681799,1.1286544116660625e-14,8.333971465887115e-15,14.142135623730967,2.062741193798877e-14,-3.2069377842962634e-14,-4.713528658136248e-18,2.6454048364577478e-15,9.539607893009739e-15,6.182430504455144,3.430608698869957e-15,-9.678649382180214e-15,4.082152854757681e-15,7.216291645597714,6.922798197671051,-5.0062167330354564e-15,39.80183367652252,3.6637359812630166e-14,1.0104950389784089e-16,6.881524469564542,6.601646321236636,3.430608698869957e-15,9.464001563136113,-6.9909356081865326e-15,3.3761324555965952e-15,6.9227981976710895,-7.216291645597717,-1.5295085685652264e-14,-1.5422517055569475e-16,39.80183367652256,-2.1129515421819848e-14,6.601646321236645,-6.8815244695645506,-9.678649382180214e-15,-6.9909356081865326e-15,9.464001563136115,-7.679853534639212e-15,-7.316788529351644e-15,-2.582863218730983e-16,9.994032964433234e-15,4.386431067466278e-15,-2.0980425464147526e-14,7.071067811865481,-1.652081917594873e-15,-1.3396908927679706e-15,4.082152854757681e-15,3.3761324555965952e-15,-7.679853534639212e-15,4.908667071603409
0.7733823361410197,9.17909547242132e-15,5.45137442988921e-15,14.142135623730944,1.761169966530588e-14,1.6766191877670912e-14,-4.171596770862074e-15,9.330824097234657e-15,1.817902572408463e-15,6.182430504455128,6.889427432926066e-16,8.506271720545524e-16,7.182029581770824e-16,7.155520042076358,6.9855946724272435,-9.977877588863609e-15,39.801833676522484,1.554312234475219e-14,-9.929319188573853e-18,6.823572089418989,6.661529637884581,6.889427432926066e-16,9.464001563136097,4.688090193827321e-15,-2.1140368111589516e-15,6.985594672427288,-7.155520042076313,-5.104451906750942e-15,-4.094635844039149e-16,39.80183367652246,9.008924159216805e-16,6.661529637884566,-6.823572089418989,8.506271720545524e-16,4.688090193827321e-15,9.464001563136087,1.547683996539887e-15,-1.940978042816231e-15,-2.5761516422193207e-14,-5.72806860329312e-16,-2.251152016981388e-14,1.533517042347498e-14,7.0710678118655,-8.716176549433258e-17,-9.673279111323192e-15,7.182029581770824e-16,-2.1140368111589516e-15,1.547683996539887e-15,4.908667071603411
0.7821211196002404,1.487174196916169e-14,-1.4073373355247983e-14,14.142135623730942,-1.6055283479054333e-14,4.7810499471667356e-14,-6.895235485202473e-15,7.635420190300306e-15,-7.33600883321992e-15,6.1824305044551195,4.455407899512572e-16,4.7763158598625704e-15,-2.915050093691768e-15,7.0942020011821905,7.047857686305972,3.7869890330947374e-15,39.801833676522335,3.0530020192340785e-14,1.2170771657459455e-14,6.765098621388319,6.720904241156967,4.455407899512572e-16,9.464001563136083,6.747781236465863e-15,7.423062644484484e-15,7.047857686306019,-7.09420200118219,1.3246612277105948e-14,-3.441691376337985e-14,39.80183367652246,-6.7188007784789075e-15,6.720904241156987,-6.765098621388326,4.7763158598625704e-15,6.747781236465863e-15,9.46400156313609,-1.9689164567010325e-15,1.4298962847984763e-15,2.6118779184554364e-14,-9.514762676881565e-15,4.5607482134321965e-14,-2.3813648696111696e-14,7.071067811865466,3.298142965230416e-15,1.4960664480680762e-14,-2.915050093691768e-15,7.423062644484484e-15,-1.9689164567010325e-15,4.908667071603406
0.7908599030594607,1.1072567364532693e-14,1.606425534554179e-14,14.142135623730956,5.3178341629550864e-14,-1.1742973379864976e-14,3.9679190478993e-15,7.312322953585531e-15,5.783057952381677e-15,6.182430504455118,5.039485217307894e-15,4.9856601042430144e-15,2.1339531279777923e-15,7.0323422055196785,7.109582484539239,-8.372168033550074e-15,39.80183367652242,8.668496366194624e-14,5.03572907705142e-15,6.70610853084868,6.779765596861802,5.039485217307894e-15,9.464001563136087,1.035055417343e-14,8.308668550578912e-15,7.109582484539375,-7.032342205519564,9.296025391037857e-15,1.721173311481782e-14,39.801833676522506,-1.0745108542423356e-14,6.779765596861845,-6.706108530848642,4.9856601042430144e-15,1.035055417343e-14,9.464001563136101,-1.040620550143536e-14,6.203439176738107e-17,-7.005960230701309e-16,4.697321665090531e-15,2.8229641449619886e-14,-2.5970998915843743e-14,7.0710678118654595,1.7262100758457333e-15,5.687754297293976e-15,2.1339531279777923e-15,8.308668550578912e-15,-1.040620550143536e-14,4.908667071603406
0.7995986865186815,1.489909994772075e-14,8.488574298730519e-15,14.142135623730873,4.185308276395326e-14,-3.6712880232912704e-14,5.2289329510793935e-15,2.8931380230682972e-15,9.26089985682771e-15,6.182430504455095,1.2241686116610557e-15,-4.8046147195261736e-15,5.707113171992888e-17,6.969945379064438,7.170764353460485,-8.87429000591484e-15,39.80183367652249,-2.8812901840696647e-14,-4.005050037558724e-15,6.646606322628406,6.838109210001601,1.2241686116610557e-15,9.464001563136105,-1.0007802333745872e-14,1.911594445844045e-15,7.170764353460415,-6.969945379064468,-1.6009934856416106e-14,-1.0531087495169327e-13,39.80183367652246,1.103560933380055e-14,6.838109210001582,-6.646606322628421,-4.8046147195261736e-15,-1.0007802333745872e-14,9.464001563136101,5.029491720088409e-15,1.5873161597164976e-15,-1.1262145004619656e-14,-1.4812395090789667e-15,2.2260410509280747e-15,2.0886755534845318e-14,7.071067811865468,3.573243451416739e-15,-5.132158644027133e-15,5.707113171992888e-17,1.911594445844045e-15,5.029491720088409e-15,4.9086670716034
0.8083374699779018,1.1485064501594768e-14,-9.506583236024768e-15,14.142135623730958,4.237506108007841e-15,2.5386277174920065e-14,5.86260746315557e-15,7.020036641551281e-15,-4.350528351054921e-15,6.1824305044551355,-1.5768586178624082e-15,5.754315611736234e-15,3.0021080525990444e-15,6.907016286803386,7.231398620863945,-5.6171012618524634e-15,39.801833676522385,-8.881784197001252e-15,3.4265473281440715e-15,6.586596540664262,6.895930625116642,-1.5768586178624082e-15,9.46400156313607,-9.159339953157541e-15,8.860431116456924e-17,7.231398620863954,-6.907016286803378,2.1944519465642677e-16,-6.217248937900877e-14,39.80183367652239,-9.719094360537165e-15,6.895930625116639,-6.586596540664267,5.754315611736234e-15,-9.159339953157541e-15,9.464001563136076,-1.0034310373442536e-15,9.086280660630223e-16,2.109954777509056e-15,2.3273446299567582e-15,2.054795666523237e-14,-1.7025556589913678e-14,7.071067811865475,8.768613747757791e-16,1.0421321671811846e-14,3.0021080525990444e-15,8.860431116456924e-17,-1.0034310373442536e-15,4.908667071603402
0.8170762534371225,3.0023232483508662e-15,-2.2026873070032992e-14,14.14213562373101,-1.3875884527406312e-15,-5.59346798425993e-15,4.223237435970161e-15,-1.1376389681517934e-15,-8.769980429641908e-15,6.182430504455148,-1.0150779867657039e-15,-2.0119207382857268e-15,7.938266848415357e-15,6.843559734370128,7.291480656362497,4.672511893198931e-15,39.80183367652248,-3.420268487951145e-14,5.816005168567939e-15,6.526083767654321,6.953225426625488,-1.0150779867657039e-15,9.464001563136092,-7.602569972356279e-15,2.9862080526193196e-15,7.2914806563625225,-6.843559734370121,-3.505238956937689e-14,1.5723259936138546e-15,39.80183367652245,-2.5081169653445582e-15,6.953225426625505,-6.526083767654315,-2.0119207382857268e-15,-7.602569972356279e-15,9.4640015631361,-5.06218001108473e-16,5.205832775670045e-16,-2.741483859334209e-15,1.470464688082889e-14,1.2193288061684137e-14,5.372773864331233e-15,7.071067811865466,1.7114639513077131e-15,7.034417864221509e-16,7.938266848415357e-15,2.9862080526193196e-15,-5.06218001108473e-16,4.908667071603404
0.8258150368963433,5.899442165208769e-15,9.068203014664032e-16,14.142135623730958,2.972294090415371e-14,-1.4381193200170025e-14,2.356882569872404e-15,2.9685541962486754e-15,7.393698449142946e-15,6.1824305044551355,3.578576223807145e-15,-1.945959352208151e-15,3.687706381390662e-15,6.779580567678234,7.351005871740208,-7.844371586825486e-15,39.801833676522364,1.3089935231714035e-13,-2.4937601216526937e-15,6.4650726247079096,7.0099892391617935,3.578576223807145e-15,9.46400156313609,1.2813101274433691e-14,-1.9119475384751235e-15,7.351005871740233,-6.779580567678146,-2.0981013293817413e-14,3.552713678800501e-14,39.80183367652224,-7.779603836773953e-15,7.009989239161804,-6.465072624707839,-1.945959352208151e-15,1.2813101274433691e-14,9.464001563136058,-2.0101349316658424e-15,2.5215985277698232e-15,6.735348211768902e-15,8.28325042028802e-15,-1.5502319632812437e-15,5.610731398843227e-15,7.07106781186548,1.030463857079884e-15,-2.270257644405185e-15,3.687706381390662e-15,-1.9119475384751235e-15,-2.0101349316658424e-15,4.908667071603415
0.8345538203555636,1.1295877172047524e-14,7.884493211847862e-15,14.142135623730944,2.7331601566152365e-14,1.8598253300410583e-14,2.9133848544491277e-15,7.879137249834967e-15,4.642715762605262e-15,6.182430504455136,2.238827355023023e-15,6.5548859829947655e-15,2.3443229397673516e-15,6.7150836725511756,7.40996972130363,1.4528813751908526e-14,39.80183367652241,7.985284115112377e-15,-1.220833292357519e-14,6.403567770992838,7.066217727908897,2.238827355023023e-15,9.464001563136092,8.492649216197473e-15,-7.510501529701175e-15,7.409969721303646,-6.715083672551182,5.46479248295369e-15,4.210011148545835e-14,39.80183367652242,8.471159310480822e-15,7.066217727908906,-6.403567770992833,6.5548859829947655e-15,8.492649216197473e-15,9.464001563136096,6.361127331326391e-15,-1.7185688495495283e-15,-1.8413272381199666e-14,-9.60349907748181e-15,-4.167248023725939e-14,2.7173898263577605e-14,7.071067811865479,-2.19281804766803e-15,-1.390241831382134e-14,2.3443229397673516e-15,-7.510501529701175e-15,6.361127331326391e-15,4.908667071603411
0.8432926038147843,9.043894289165263e-15,1.6409121529245007e-15,14.142135623730962,8.868188247488108e-15,1.1098026947861504e-15,-4.251156105522651e-15,4.724542838098164e-15,-2.453011363613595e-15,6.182430504455139,1.8317413401594775e-15,-3.5590162522463675e-16,-5.315758655819763e-15,6.650073974349244,7.468367702228034,3.4516033688280648e-15,39.80183367652245,6.467049118441537e-14,-8.28316564928477e-15,6.341573903379604,7.121906598930307,1.8317413401594775e-15,9.464001563136094,6.574601973952097e-15,5.757031198149542e-15,7.46836770222809,-6.650073974349208,-1.23654063608827e-14,1.2794182624523344e-14,39.801833676522435,1.0748434763660973e-14,7.121906598930331,-6.341573903379587,-3.5590162522463675e-16,6.574601973952097e-15,9.464001563136073,-3.75569854938012e-15,7.97066630086584e-16,1.7459702042856048e-14,-7.499423391618933e-15,3.760965898654784e-14,-2.7363693111061863e-14,7.071067811865472,1.1767368110117897e-15,1.8362415241597763e-14,-5.315758655819763e-15,5.757031198149542e-15,-3.75569854938012e-15,4.908667071603404
0.8520313872740046,1.1998391837964714e-14,-5.1520773168493065e-15,14.142135623730958,-6.836958915522645e-16,1.706053567920165e-14,-3.825845070543561e-15,7.15396767607084e-15,-2.5688917802235413e-16,6.182430504455137,1.3727913890649976e-15,-3.588090907132792e-15,-1.7772830885442824e-15,6.584556437593187,7.526195354902106,-2.369540210958509e-14,39.801833676522435,5.551115123125783e-15,-7.871655901568024e-15,6.279095756082543,7.177051599498103,1.3727913890649976e-15,9.46400156313609,2.4025920142278798e-15,-2.920494005112413e-15,7.526195354902079,-6.5845564375932275,1.328069609639975e-15,3.9513832085704895e-14,39.801833676522435,3.4927209331925957e-15,7.1770515994981015,-6.279095756082542,-3.588090907132792e-15,2.4025920142278798e-15,9.464001563136087,4.750401602961316e-16,-1.6083925849815634e-15,1.156450952722265e-14,4.0133305941007806e-15,2.487349913124241e-14,-9.551920281835428e-15,7.071067811865472,4.836940235594028e-16,1.1331500016935736e-14,-1.7772830885442824e-15,-2.920494005112413e-15,4.750401602961316e-16,4.908667071603404
0.8607701707332254,1.001372753772155e-14,-2.4451985949859565e-15,14.142135623730967,1.2977010531480571e-14,1.91810769876222e-14,9.441653612754771e-15,8.908034694313197e-15,1.6291564956881325e-15,6.182430504455139,1.319668921833718e-15,3.0826313472620333e-15,5.0232597666458884e-15,6.518536065585607,7.583448263267814,-6.7736499942498334e-15,39.801833676522484,9.992007221626409e-15,-4.142509488447418e-15,6.2161381002986,7.231648518417382,1.319668921833718e-15,9.464001563136106,9.081277396738585e-15,2.026520099494893e-15,7.583448263267842,-6.518536065585585,-2.895700428458057e-15,-9.820223281642939e-15,39.80183367652239,-5.740421123758089e-15,7.231648518417382,-6.216138100298587,3.0826313472620333e-15,9.081277396738585e-15,9.464001563136083,-1.6298999277963683e-15,4.885002609579227e-16,6.550705400802146e-15,7.417497243043704e-15,1.4051881817707516e-14,-1.535853802022997e-14,7.071067811865466,-8.733182002391831e-16,8.871147236550923e-15,5.0232597666458884e-15,2.026520099494893e-15,-1.6298999277963683e-15,4.908667071603401
0.8695089541924457,1.0760763172336437e-14,-1.915735476319743e-14,14.142135623730965,3.548381147918696e-14,-4.238517804360918e-15,1.4787273330787375e-15,6.412560306743235e-15,-7.922414357460318e-15,6.182430504455133,7.724723748112828e-15,-2.5417313808266956e-15,1.2208106561294375e-15,6.452017900028187,7.64012205515831,1.1261068854780036e-14,39.80183367652244,-1.3766765505351944e-13,-3.730261572417911e-15,6.152705743842613,7.285693186348059,7.724723748112828e-15,9.4640015631361,-2.747801985947263e-14,-1.9386878343915204e-15,7.640122055158239,-6.452017900028258,-2.1262139836416983e-14,-1.6320278461989804e-13,39.80183367652242,2.322221208856646e-15,7.285693186348013,-6.152705743842668,-2.5417313808266956e-15,-2.747801985947263e-14,9.464001563136094,3.1771281829809633e-15,2.0061761960735147e-15,6.086829922219539e-15,-2.001950318437423e-15,2.7937523314711473e-14,-1.6264489512295572e-14,7.071067811865457,2.0635158487235923e-15,8.196791592357144e-15,1.2208106561294375e-15,-1.9386878343915204e-15,3.1771281829809633e-15,4.908667071603393
0.8782477376516669,9.473903853140084e-16,-1.1654414632496587e-14,14.142135623730923,-3.1750938208137415e-14,6.9136483080870724e-15,8.844284959671283e-15,1.7345944017202538e-16,-6.758910054484485e-15,6.182430504455118,-4.103935655205529e-15,-4.7594835844479215e-17,9.912885826881128e-16,6.385007020637287,7.696212402631099,-2.557720178673514e-14,39.801833676522506,-3.1409738245795577e-14,9.713274762945614e-15,6.0888035307804955,7.33918147612303,-4.103935655205529e-15,9.464001563136106,-6.30198076200513e-15,6.242386441782212e-15,7.696212402631055,-6.385007020637337,8.61205689394407e-15,5.2735593669694936e-15,39.801833676522385,1.5806165070455016e-15,7.339181476123008,-6.088803530780499,-4.7594835844479215e-17,-6.30198076200513e-15,9.464001563136087,-1.3697045964026496e-15,5.457240418834048e-15,3.5156118721134885e-15,-2.4055041174959194e-15,3.834243782018983e-14,-1.2364525771285835e-14,7.07106781186547,4.3481799584681816e-15,5.25675365260963e-15,9.912885826881128e-16,6.242386441782212e-15,-1.3697045964026496e-15,4.908667071603407
0.8869865211108872,2.148562454366982e-15,-1.9984822493896126e-14,14.142135623730958,-1.650627024651687e-14,2.0633733882053414e-14,1.1293951392204262e-14,7.883230047071589e-16,-1.1850592040224146e-14,6.182430504455134,3.972394958550284e-15,3.583593332794479e-15,3.4363933090922014e-15,6.317508544755663,7.751715022299138,-2.0994767235221817e-14,39.80183367652225,6.09134492329791e-14,-3.0458511241734443e-15,6.024436341059028,7.392109303063544,3.972394958550284e-15,9.464001563136064,1.5393134619794005e-14,-1.6484047972115746e-15,7.751715022299073,-6.317508544755688,3.3718684560998557e-14,1.4383169120369403e-14,39.80183367652221,4.319642545741891e-15,7.392109303063544,-6.024436341059005,3.583593332794479e-15,1.5393134619794005e-14,9.46400156313606,4.03787998971183e-15,1.0533813280843155e-14,1.0383271545035975e-14,2.934626232039281e-15,1.1828283516755098e-14,1.090140050430721e-14,7.0710678118655,4.412722057963327e-15,2.3737864469117536e-15,3.4363933090922014e-15,-1.6484047972115746e-15,4.03787998971183e-15,4.908667071603415
0.8957253045701075,7.275607061885937e-15,-4.821722735841832e-15,14.14213562373093,-1.431014671882779e-14,4.537693759274746e-15,-1.5081760300441793e-14,3.021609613635568e-15,-2.1973017061359022e-15,6.182430504455122,1.3543236372283011e-15,3.317212257966565e-16,-9.805885321190337e-16,6.2495276269619495,7.806625675657781,-9.83936090933975e-15,39.801833676522456,1.312861490402917e-13,4.564106669218163e-15,5.959609090133478,7.444472625291251,1.3543236372283011e-15,9.4640015631361,1.674875516055607e-14,-2.489561902016893e-16,7.806625675657852,-6.24952762696193,-3.4299045981010717e-15,4.996003610813203e-14,39.80183367652248,2.418918173723157e-15,7.444472625291291,-5.959609090133455,3.317212257966565e-16,1.674875516055607e-14,9.464001563136108,-1.7281610017969777e-15,5.2614962970832435e-15,-3.5367230845177964e-15,8.759482009552101e-15,1.169504999046189e-14,8.95945505972776e-15,7.071067811865472,2.455571499080011e-15,-5.311432324677483e-16,-9.805885321190337e-16,-2.489561902016893e-16,-1.7281610017969777e-15,4.908667071603406
0.9044640880293278,1.0166587183091674e-14,-1.5291198021339277e-14,14.142135623730965,1.9030160115463072e-15,1.755356912954978e-14,-1.1561926085752087e-14,5.917154068986741e-15,-8.651129304277439e-15,6.182430504455142,-4.1329070655328293e-16,1.983425510245497e-15,-2.8566114137984294e-15,6.181069458676546,7.860940169408294,-4.4370372181784827e-16,39.801833676522556,4.6629367034256575e-14,-1.326647323653839e-14,5.894326728591867,7.496267444036411,-4.1329070655328293e-16,9.464001563136115,1.3739009929736312e-14,-2.684993340242416e-15,7.860940169408317,-6.1810694586765225,-8.314987240921197e-15,4.773959005888173e-14,39.80183367652253,9.221886412359698e-15,7.496267444036432,-5.894326728591844,1.983425510245497e-15,1.3739009929736312e-14,9.464001563136108,1.1660507365108323e-15,5.991530662430188e-16,-2.222725405203091e-15,-8.303858446218937e-15,2.351642424301419e-15,7.728108797309631e-15,7.071067811865471,5.114630338230548e-16,7.891064910828806e-16,-2.8566114137984294e-15,-2.684993340242416e-15,1.1660507365108323e-15,4.9086670716034035
0.913202871488549,6.858073710283415e-15,-8.892887764363696e-15,14.142135623730962,1.481438919894387e-14,-1.2849002766590486e-14,-9.576122957670985e-15,2.526795942276226e-15,-2.477687815154944e-15,6.182430504455136,-4.2353596588142226e-16,6.370302366470027e-16,-2.869250652201047e-15,6.112139267765731,7.914654355777997,2.2971260603589597e-14,39.80183367652232,7.522638870147283e-14,-7.484087618070187e-15,5.828594241777278,7.547489803943588,-4.2353596588142226e-16,9.464001563136083,1.8084492237058214e-14,-1.9235706852486483e-15,7.914654355778037,-6.112139267765688,-9.930997271031827e-15,1.1657341758564144e-13,39.80183367652239,-1.1482856354341839e-15,7.547489803943624,-5.82859424177725,6.370302366470027e-16,1.8084492237058214e-14,9.464001563136078,2.3554331424681295e-15,-7.351570240134513e-15,-4.972958582786377e-15,-5.89127021418988e-15,-1.9108785819682462e-14,1.592656537219924e-17,7.071067811865467,-4.036844225540173e-15,-4.016643973420261e-15,-2.869250652201047e-15,-1.9235706852486483e-15,2.3554331424681295e-15,4.90866707160341
0.9219416549477693,1.0838389604666716e-14,1.5109009919285043e-14,14.142135623731019,1.5410466540424822e-14,1.1458981469392357e-14,-1.5484087141519154e-14,6.158378037466631e-15,1.3509878214622135e-14,6.182430504455144,-4.5884853839239446e-15,5.575991764627698e-15,-2.203923562290089e-15,6.042742318142218,7.967764132837543,-2.5785109684122186e-14,39.801833676522264,7.785438960183896e-14,1.3962515148992943e-14,5.762416649407019,7.598135793373806,-4.5884853839239446e-15,9.464001563136076,9.575673587391967e-15,6.841933775993704e-15,7.967764132837508,-6.042742318142224,5.567513143022474e-15,-1.1102230246251053e-15,39.80183367652221,-1.2007067196017201e-14,7.598135793373801,-5.762416649407003,5.575991764627698e-15,9.575673587391967e-15,9.46400156313606,-3.0391680328925293e-15,3.2339451763249184e-15,3.0473881215040118e-15,-1.5804744942911842e-15,1.1840105279814935e-14,2.9626973526110928e-15,7.071067811865469,3.3608743312709115e-15,-5.215069805108251e-16,-2.203923562290089e-15,6.841933775993704e-15,-3.0391680328925293e-15,4.908667071603409
